lon,lat,locality,year,month,kingdom,class,family,genus,species
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.556664,50.830442,"BUDE BREAKWATER, BUDE, CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.556664,50.830442,"BUDE BREAKWATER, BUDE, CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.556664,50.830442,"BUDE BREAKWATER, BUDE, CORNWALL",1977,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
-5.097084,50.086898,"GILLAN HARBOUR, HELFORD, CORNWALL (Helford River)",1977,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
-4.556664,50.830442,"BUDE BREAKWATER, BUDE, CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.556664,50.830442,"BUDE BREAKWATER, BUDE, CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.556664,50.830442,"BUDE BREAKWATER, BUDE, CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.858446,50.235154,"PORTHOLLAND EAST, SOUTH CORNWALL",1977,3.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.437587,56.450916,"Dunstaffnage Bay, Connel (Lower Loch Linnhe)",1977,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.864567,43.092086,"Adams Point, in front of the Jackson Estuarine Laboratory , junction of Little and Great Bays, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.867736,43.11553,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.883176,43.098024,"Crommett Creek, a tidal tributary to Great Bay at Durham Point Road, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.883176,43.098024,"Crommett Creek, a tidal tributary to Great Bay at Durham Point Road, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.867736,43.11553,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.712429,43.058681,"Fort Stark, Newcastle, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.883176,43.098024,"Crommett Creek, a tidal tributary to Great Bay at Durham Point Road, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.883176,43.098024,"Crommett Creek, a tidal tributary to Great Bay at Durham Point Road, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.867736,43.11553,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.862697,43.06907,"Nannies Island, SCUBA, Great Bay, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.783095,43.097912,"near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.86436,43.08137,"Thomas Point, SCUBA, Great Bay, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.783095,43.097912,"near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.864199,43.082012,"Thomas Point, Great Bay, Newington, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.864199,43.082012,"Thomas Point, Great Bay, Newington, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.867736,43.11553,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.780534,43.099733,"station # 17, near the site of the Schiller Power Plant, Piscataqua River, Eliot, ME",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.864567,43.092086,"Adams Point, in front of the Jackson Estuarine Laboratory, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.864567,43.092086,"Adams Point, in front of the Jackson Estuarine Laboratory, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.780534,43.099733,"Piscataqua River, Station #17, near the site of the Schiller Power Plant, Eliot, ME",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.864567,43.092086,"Adams Point, in front of the Jackson Estuarine Laboratory, Little Bay, Durham, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.864567,43.092086,"Adams Point, in front of the Jackson Estuarine Laboratory, Little Bay, Durham, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.868036,43.115377,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.868036,43.115377,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.883393,43.098196,"Crommet Creek, a tidal tributary to Great Bay, at Durham Point Road, Durham, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.868036,43.115377,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.862697,43.06907,"Nannie Island, SCUBA, Great Bay, NH",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.852716,43.129826,"Cedar Point, SCUBA, Little Bay, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.867736,43.11553,"end of Colony Cove Road, Durham Point area, Little Bay, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.862697,43.06907,"Nannies Island, SCUBA, Great Bay, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.918276,43.130985,"headwaters of the Oyster River at Route 108, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.918276,43.130985,"headwaters of the Oyster River at Route 108, Durham, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.92754,43.03963,"Chapman's Landing at route 108, Squamscott River, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.92754,43.03963,"Chapman's Landing at route 108, Squamscott River, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.783116,43.098241,"Near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.783116,43.098241,"Near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.783116,43.098241,"Near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.783116,43.098241,"Near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.86436,43.08137,"Thomas Point, SCUBA, Great Bay, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.783116,43.098241,"Near the site of the Schiller Power Plant, Piscataqua River, Newington, NH",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Engeland-Lulnorth Cove (W. van Swanage).,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Adams Point, junction of Little and Great Bay, N.H.",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
138.476659,-35.135117,"Christies Beach, sewage outfall",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
115.716667,-32.516667,"Near shore at swimming area opposite Brighton Hotel, Mandurah",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-4.380632,51.539717,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.092461,51.545213,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.948342,51.547696,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.554266,50.407428,"BROADSANDS, TORBAY, S DEVON",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-3.554266,50.407428,"BROADSANDS, TORBAY, S DEVON",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.017924,50.18434,"ST JUST-IN-ROSELAND, S. CORNWALL",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.554266,50.407428,"BROADSANDS, TORBAY, S DEVON",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.554266,50.407428,"BROADSANDS, TORBAY, S DEVON",1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.017924,50.18434,"ST JUST-IN-ROSELAND, S. CORNWALL",1977,4.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-4.330705,51.564552,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.143954,51.566765,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.971517,51.566643,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,,1977,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,,1977,4.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
11.02,57.299999,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
11.0,57.0,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
11.02,57.299999,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
11.02,57.299999,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
11.0,57.0,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
11.02,57.299999,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
11.0,57.0,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
11.02,57.299999,"Læsø, Horneks Odde",1977,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
11.0,57.0,"Læsø, Horneks Odde",1977,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
11.0,57.0,"Læsø, Horneks Odde",1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-73.51972,49.90166,Centre Island,1977,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,,1977,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,,1977,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,San Roque; Torreguadiaro,1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Praia Arraias,1978,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,Yo,1978,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,Yo,1978,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,Yo,1978,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,"Frankrijk, Bretagne, Larmor Plage.",1978,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"Bretagne, Doëlan, In een getijdepoel.",1978,1.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,"Florida, Piney Point, Tampa Bay, East side (old ferry dock).",1978,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
144.613575,-38.292307,Point Lonsdale,1978,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-2.629478,51.602649,Aust (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-2.629478,51.602649,Aust (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-2.629478,51.602649,Aust (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-2.629478,51.602649,Aust (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-2.772023,51.493899,Portishead (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-2.985732,51.384395,Sand Point (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-2.985732,51.384395,Sand Point (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-2.772023,51.493899,Portishead (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-2.629478,51.602649,Aust (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-2.985732,51.384395,Sand Point (South shore of the Severn Estuary),1978,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"Ría del Eo, litoral superior",1978,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,,1978,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-2.32,43.31,Saturrarán,1978,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-70.648646,43.134851,"South bank of York River at Route 103 Bridge, just north of New Bridge. site # 4",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.660555,43.136209,North bank of York River at Sewall Bridge. site # 7,1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.638733,43.128368,south bank of York River across from Stage Neck. site # 2,1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.642595,43.129965,North bank of York River by Stage Neck Condominiums. site # 3,1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.638733,43.128368,south bank of York River across from Stage Neck. site # 2,1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.638733,43.128368,"south bank of York River,site # 2, across from Stage Neck, York, ME",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.660555,43.136209,"North bank of York River at Sewall Bridge. site # 7, York, ME",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.648646,43.134851,"South bank of York River at Route 103 Bridge, just north of New Bridge. site # 4",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.660555,43.136209,"site # 7. North bank of York River at Sewall Bridge. Under bridge, rocky with mussel beds. To either side of bridge, mud flats and spartina banks.",1978,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
146.824697,-41.106749,George Town,1978,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
147.237782,-43.260093,"Gordon Jetty, rocks of jetty wall, d'Entrecasteaux Channel",1978,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
140.662507,-38.06095,1300 m off Cape Northumberland,1978,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-4.925945,55.981343,Near Arddnadam (Holy Loch),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.821872,55.961299,"W of Princes Pier, Greenock (Gourock)",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.126951,55.610515,Carlo (Merkland Point) (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.04692,56.234606,Strone Point (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.15504,55.00923,Corsewall Point (Galloway),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.056408,56.211899,St Catherines (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-4.766263,55.990426,Roseneath Point (Gareloch),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.346353,56.021883,Near Port Ann (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.126951,55.610515,Carlo (Merkland Point) (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.839675,55.327151,Turnberry Light (Girvan),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.884846,55.816914,'Red Rocks' (Largs),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.138982,55.442989,"Porta Buidhe, Kildonan (Arran)",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.703512,55.434516,Heads of Ayr (Ayr),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.153931,55.847161,Kildavanan Point (Bute),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.703512,55.434516,Heads of Ayr (Ayr),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.027594,55.845842,Bogany Point (Bute),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.777632,56.193311,Arrochar (Loch Long (Clyde)),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.507778,55.499499,Ugadale Point (Kintyre),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.299225,56.033942,Craig'n'Dubh (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.522803,55.383975,"Balnabraid Glen Foot, Saddell (Kintyre)",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.086543,55.480285,Creag Dubh (Whiting Bay) (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.056408,56.211899,St Catherines (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-4.697326,55.967685,Ardmore Point (Clyde estuary),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.470094,55.575201,Carradale Point (Kintyre),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.086543,55.480285,Creag Dubh (Whiting Bay) (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.15504,55.00923,Corsewall Point (Galloway),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.388733,55.864288,Tarbert (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.392217,55.61065,Imachar Point (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.766263,55.990426,Roseneath Point (Gareloch),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.325913,55.765309,Skipness Point (Kintyre),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.117667,56.171714,Kenmore Point (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.138982,55.442989,"Porta Buidhe, Kildonan (Arran)",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.654878,55.309056,"Dunaverty Bay, Southend (Kintyre)",1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.902432,56.116734,Near Cormonachan (Loch Goil),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.32642,55.490179,Kilpatrick Point (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.697326,55.967685,Ardmore Point (Clyde estuary),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.156567,55.919013,Rhubodach (Bute),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.392217,55.61065,Imachar Point (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-4.884846,55.816914,'Red Rocks' (Largs),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.056408,56.211899,St Catherines (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.777632,56.193311,Arrochar (Loch Long (Clyde)),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.117667,56.171714,Kenmore Point (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.703512,55.434516,Heads of Ayr (Ayr),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.117667,56.171714,Kenmore Point (Loch Fyne),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-4.880214,55.689376,Seamill (Largs),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.32642,55.490179,Kilpatrick Point (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.32642,55.490179,Kilpatrick Point (Arran),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-5.115862,55.770819,Ardscalpsie Point (Bute),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-4.925945,55.981343,Near Arddnadam (Holy Loch),1978,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
